,property_url,style,street,city,zip_code,beds,Total Baths,sqft,year_built,days_on_mls,list_price,sold_price,last_sold_date,estimated_value,new_construction,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,stories,hoa_fee,parking_garage,agent_name,nearby_schools
0,https://www.realtor.com/realestateandhomes-detail/1458-E-82nd-St_Los-Angeles_CA_90001_M13599-22121,SINGLE_FAMILY,1458 E 82nd St,Los Angeles,90001,4.0,3.0,2248.0,1947.0,147.0,929000.0,920000,2024-09-10,940000.0,False,5789.0,409.0,33.96393,-118.249113,South LA,2.0,0.0,4.0,Anthony Fields,Los Angeles Unified School District
1,https://www.realtor.com/realestateandhomes-detail/14291-Foothill-Blvd-Unit-7_Sylmar_CA_91342_M21964-94137,CONDOS,14291 Foothill Blvd,Sylmar,91342,2.0,3.0,1159.0,1980.0,62.0,499900.0,500000,2024-09-10,505583.0,False,31032.0,431.0,34.319432,-118.444911,"Sylmar, North Valley",2.0,366.0,2.0,Eyshia Rivota,"Los Angeles Unified School District, PUC Community Charter Elementary District, PUC Triumph CHRTR Academy & PUC Triumph CHRTR High District"
2,https://www.realtor.com/realestateandhomes-detail/6648-Valley-Circle-Blvd_West-Hills_CA_91307_M16396-23319,SINGLE_FAMILY,6648 Valley Circle Blvd,West Hills,91307,6.0,5.0,3416.0,1960.0,94.0,1249999.0,1250000,2024-09-10,1430601.0,False,8233.0,366.0,34.191992,-118.656565,"South Valley, West Hills",1.0,0.0,0.0,Dimitry Bykov,Los Angeles Unified School District
3,https://www.realtor.com/realestateandhomes-detail/1406-Brett-Pl-Unit-107_San-Pedro_CA_90732_M26501-67550,CONDOS,1406 Brett Pl,San Pedro,90732,3.0,2.0,1365.0,1987.0,43.0,585000.0,605000,2024-09-10,593047.0,False,109893.0,443.0,33.756069,-118.305846,"Harbor, Northwest San Pedro",1.0,753.0,2.0,Nancy Andreason,Los Angeles Unified School District
4,https://www.realtor.com/realestateandhomes-detail/5014-Rosewood-Ave_Los-Angeles_CA_90004_M18259-95920,SINGLE_FAMILY,5014 Rosewood Ave,Los Angeles,90004,2.0,2.5,1895.0,2017.0,46.0,1349000.0,1340000,2024-09-10,1380094.0,False,1522.0,707.0,34.079218,-118.314144,"Larchmont, Greater Wilshire, Central LA",3.0,0.0,2.0,Grant Linscott,Los Angeles Unified School District
5,https://www.realtor.com/realestateandhomes-detail/3864-Latrobe-St_Los-Angeles_CA_90031_M19518-10789,SINGLE_FAMILY,3864 Latrobe St,Los Angeles,90031,2.0,2.5,1632.0,1977.0,28.0,858000.0,915000,2024-09-10,964000.0,False,4034.0,561.0,34.091451,-118.19697,"Montecito Heights, Northeast LA",3.0,0.0,3.0,Jennifer M. Hemming,"Anahuacalmecac International Univ Prep N. America District, Los Angeles Unified School District"
6,https://www.realtor.com/realestateandhomes-detail/8225-Calabar-Ave_Playa-Del-Rey_CA_90293_M23632-47858,SINGLE_FAMILY,8225 Calabar Ave,Playa Del Rey,90293,3.0,2.5,2251.0,1962.0,48.0,2100000.0,2130000,2024-09-10,2105458.0,False,7802.0,946.0,33.959958,-118.439185,"Playa del Rey, Silicon Beach",2.0,0.0,2.0,Thomas Sanchez,"Los Angeles Unified School District, WISH Academy High District"
7,https://www.realtor.com/realestateandhomes-detail/10118-Empyrean-Way-Apt-102_Los-Angeles_CA_90067_M26909-63088,CONDOS,10118 Empyrean Way,Los Angeles,90067,2.0,2.5,2270.0,1979.0,197.0,1995000.0,1995000,2024-09-10,2329000.0,False,464577.0,879.0,34.053351,-118.408245,"Westside, Westside LA, Century City",1.0,2536.0,0.0,Jed Weisman,Los Angeles Unified School District
8,https://www.realtor.com/realestateandhomes-detail/11261-N-Adobe-Ln_San-Fernando_CA_91345_M92973-74063,SINGLE_FAMILY,11261 N Adobe Ln,San Fernando,91345,4.0,3.5,2580.0,2021.0,99.0,999000.0,1013000,2024-09-10,996624.0,False,4568.0,393.0,34.275367,-118.469311,"Mission Hills, North Valley",3.0,150.0,2.0,Brandon Meneses,Los Angeles Unified School District
9,https://www.realtor.com/realestateandhomes-detail/2701-Military-Ave_Los-Angeles_CA_90064_M23470-09811,SINGLE_FAMILY,2701 Military Ave,Los Angeles,90064,3.0,2.0,1517.0,1939.0,43.0,999000.0,1105000,2024-09-10,1183000.0,False,5718.0,728.0,34.032501,-118.428941,"Westside, Rancho Park, Westside LA",1.0,0.0,2.0,Ron Wynn,"New West Charter District, Los Angeles Unified School District"
10,https://www.realtor.com/realestateandhomes-detail/7050-Shoup-Ave-Unit-234_Canoga-Park_CA_91303_M13340-42590,CONDOS,7050 Shoup Ave,Canoga Park,91303,1.0,1.0,783.0,1977.0,26.0,440000.0,425000,2024-09-10,454000.0,False,221603.0,543.0,34.19887,-118.612786,"South Valley, Canoga Park",2.0,513.0,0.0,Larry Keller,Los Angeles Unified School District
11,https://www.realtor.com/realestateandhomes-detail/1200-Club-View-Dr-29_Los-Angeles_CA_90024_M17167-26002,CONDOS,1200 Club View Dr,Los Angeles,90024,3.0,4.0,3858.0,2009.0,54.0,5350000.0,4800000,2024-09-10,5087655.0,False,24966.0,1244.0,34.067645,-118.424941,"Westwood, Westside LA",1.0,7277.0,0.0,Sally Forster Jones,"New West Charter District, Los Angeles Unified School District"
12,https://www.realtor.com/realestateandhomes-detail/23313-Gonzales-Dr_Woodland-Hills_CA_91367_M19254-53098,SINGLE_FAMILY,23313 Gonzales Dr,Woodland Hills,91367,3.0,3.0,1972.0,1963.0,27.0,1775000.0,1737500,2024-09-10,1740515.0,False,8177.0,881.0,34.163976,-118.634938,"South Valley, Woodland Hills",1.0,0.0,2.0,Amy Levy,Los Angeles Unified School District
13,https://www.realtor.com/realestateandhomes-detail/18522-Wells-Dr_Tarzana_CA_91356_M21892-35960,SINGLE_FAMILY,18522 Wells Dr,Tarzana,91356,3.0,2.0,2070.0,1947.0,106.0,1650000.0,1665000,2024-09-10,1637000.0,False,10294.0,804.0,34.162919,-118.53639,"South Valley, Tarzana",1.0,0.0,0.0,Luke Woodward,Los Angeles Unified School District
14,https://www.realtor.com/realestateandhomes-detail/3336-Colonial-Ave_Los-Angeles_CA_90066_M21086-56843,SINGLE_FAMILY,3336 Colonial Ave,Los Angeles,90066,3.0,2.0,1187.0,1945.0,40.0,1529000.0,1460000,2024-09-10,1573947.0,False,6506.0,1230.0,34.013652,-118.441589,"Silicon Beach, Mar Vista",1.0,0.0,2.0,Silvia Zhang,Los Angeles Unified School District
15,https://www.realtor.com/realestateandhomes-detail/9239-Firth-Blvd_Los-Angeles_CA_90002_M19296-43850,MULTI_FAMILY,9239 Firth Blvd,Los Angeles,90002,17.0,11.0,6154.0,2023.0,54.0,1499999.0,1711000,2024-09-10,1485000.0,True,9184.0,278.0,33.952206,-118.247919,"Watts, South LA",2.0,0.0,2.0,Orit Gadish,"Inyo County Office Of Education School District, Los Angeles Unified School District"
16,https://www.realtor.com/realestateandhomes-detail/8408-Fable-Ave_West-Hills_CA_91304_M20865-45880,SINGLE_FAMILY,8408 Fable Ave,West Hills,91304,4.0,1.0,2110.0,1964.0,16.0,999000.0,1100000,2024-09-10,1205000.0,False,11025.0,521.0,34.220991,-118.641463,"South Valley, West Hills",1.0,0.0,2.0,Terry Piasky,Los Angeles Unified School District
17,https://www.realtor.com/realestateandhomes-detail/423-E-139th-St_Los-Angeles_CA_90061_M14507-65117,SINGLE_FAMILY,423 E 139th St,Los Angeles,90061,3.0,1.0,1331.0,1949.0,68.0,660000.0,665000,2024-09-10,654324.0,False,5684.0,500.0,33.906131,-118.26675,"Willowbrook, South LA",1.0,0.0,2.0,Speedy Watson,Los Angeles Unified School District
18,https://www.realtor.com/realestateandhomes-detail/22061-Sagebrook-Rd_Chatsworth_CA_91311_M19550-72888,SINGLE_FAMILY,22061 Sagebrook Rd,Chatsworth,91311,5.0,5.0,3902.0,2007.0,98.0,1595000.0,1500000,2024-09-10,1678000.0,False,13334.0,384.0,34.265174,-118.60833,"Chatsworth, North Valley",2.0,160.0,4.0,Anthony Guetzoian,Los Angeles Unified School District
19,https://www.realtor.com/realestateandhomes-detail/447-W-84th-St_Los-Angeles_CA_90003_M14824-52540,MULTI_FAMILY,447 W 84th St,Los Angeles,90003,3.0,2.0,1702.0,1924.0,132.0,674999.0,675000,2024-09-10,678475.0,False,6791.0,397.0,33.963511,-118.281903,"South LA, Vermont Knolls",1.0,0.0,2.0,Nekaya Carter,Los Angeles Unified School District
20,https://www.realtor.com/realestateandhomes-detail/1517-N-Eastern-Ave_Los-Angeles_CA_90063_M18474-77522,MULTI_FAMILY,1517 N Eastern Ave,Los Angeles,90063,3.0,2.0,2026.0,1940.0,40.0,995000.0,995000,2024-09-10,975100.0,False,4793.0,491.0,34.058622,-118.172777,Eastside LA,1.0,0.0,2.0,Lucy Spencer,"Los Angeles Unified School District, Los Angeles County Office Of Education School District"
21,https://www.realtor.com/realestateandhomes-detail/6439-Gaynor-Ave_Lake-Balboa_CA_91406_M12929-78670,SINGLE_FAMILY,6439 Gaynor Ave,Lake Balboa,91406,3.0,2.0,1248.0,1954.0,61.0,870000.0,865000,2024-09-10,890000.0,False,7253.0,693.0,34.187834,-118.480676,"South Valley, Lake Balboa",1.0,0.0,2.0,Thomas Carnahan,"Los Angeles Unified School District, Magnolia Science Academy 2 District"
22,https://www.realtor.com/realestateandhomes-detail/1110-S-Leland-St-Apt-101_San-Pedro_CA_90731_M29993-49431,CONDOS,1110 S Leland St,San Pedro,90731,2.0,2.0,1876.0,1980.0,87.0,703000.0,710000,2024-09-10,702701.0,False,16117.0,378.0,33.73415,-118.300847,"Harbor, Central San Pedro",1.0,510.0,2.0,Cheryl Watson,Los Angeles Unified School District
23,https://www.realtor.com/realestateandhomes-detail/11757-Fenton-Ave_Sylmar_CA_91342_M92040-92733,CONDOS,11757 N Fenton Ave,Sylmar,91342,4.0,3.0,2534.0,1957.0,96.0,979000.0,985600,2024-09-10,979000.0,False,75645.0,389.0,34.096175865907654,-118.397717172043,"South Valley, Woodland Hills",2.0,233.0,2.0,"Tracy Do, Agent",Los Angeles Unified School District
24,https://www.realtor.com/realestateandhomes-detail/11130-Telfair-Ave_Pacoima_CA_91331_M19163-55133,SINGLE_FAMILY,11130 Telfair Ave,Pacoima,91331,4.0,3.0,1510.0,1955.0,43.0,795000.0,795000,2024-09-10,804722.0,False,7448.0,526.0,34.272229,-118.43431,"Pacoima, North Valley",1.0,0.0,0.0,Chris Cardoza,Los Angeles Unified School District
25,https://www.realtor.com/realestateandhomes-detail/637-S-Grand-Ave-Unit-7_San-Pedro_CA_90731_M14000-69983,TOWNHOMES,637 S Grand Ave,San Pedro,90731,3.0,2.5,1530.0,2005.0,46.0,689000.0,689000,2024-09-10,690337.0,False,7412.0,450.0,33.738132,-118.290404,"Harbor, Central San Pedro",3.0,490.0,2.0,Lori Mikell,Los Angeles Unified School District
26,https://www.realtor.com/realestateandhomes-detail/15533-Otsego-St_Encino_CA_91436_M21964-91447,SINGLE_FAMILY,15533 Otsego St,Encino,91436,3.0,2.0,1696.0,1959.0,41.0,1195000.0,1225000,2024-09-10,1518000.0,False,5964.0,722.0,34.163268,-118.473197,"South Valley, Encino",1.0,0.0,0.0,Tim Swan,Los Angeles Unified School District
27,https://www.realtor.com/realestateandhomes-detail/8300-Manitoba-St-Apt-324_Playa-Del-Rey_CA_90293_M20015-06252,CONDOS,8300 Manitoba St,Playa Del Rey,90293,2.0,1.0,1039.0,1984.0,40.0,799000.0,799000,2024-09-10,799479.0,False,87430.0,769.0,33.954242,-118.438677,"Playa del Rey, Silicon Beach",3.0,430.0,0.0,Miranda Zhang,"Los Angeles Unified School District, WISH Academy High District"
28,https://www.realtor.com/realestateandhomes-detail/12000-Goshen-Ave-Apt-102_Los-Angeles_CA_90049_M26616-83429,CONDOS,12000 Goshen Ave,Los Angeles,90049,2.0,2.5,1368.0,1989.0,33.0,1200000.0,1142000,2024-09-10,1175871.0,False,15377.0,835.0,34.046347,-118.466079,"Westside LA, Brentwood",1.0,641.0,2.0,Mike and Mary Jafarkhani Team,"New West Charter District, Los Angeles Unified School District"
29,https://www.realtor.com/realestateandhomes-detail/12821-Panama-St_Los-Angeles_CA_90066_M13000-23156,SINGLE_FAMILY,12821 Panama St,Los Angeles,90066,2.0,1.0,864.0,1950.0,62.0,1160000.0,1150000,2024-09-10,1233000.0,False,5629.0,1331.0,33.985305,-118.426474,"The Venice del Rey, Silicon Beach, Marina del Rey",1.0,0.0,0.0,Arleen Revilla,Los Angeles Unified School District
30,https://www.realtor.com/realestateandhomes-detail/12642-Otsego-St_Valley-Village_CA_91607_M28437-89495,SINGLE_FAMILY,12642 Otsego St,Valley Village,91607,3.0,2.0,2217.0,1940.0,62.0,2299000.0,2750000,2024-09-10,2276000.0,False,18117.0,1240.0,34.162828,-118.408816,"South Valley, Valley Village",1.0,0.0,2.0,Michelle Hirsch,Los Angeles Unified School District
31,https://www.realtor.com/realestateandhomes-detail/8915-Eames-Ave_Northridge_CA_91324_M27585-16795,SINGLE_FAMILY,8915 Eames Ave,Northridge,91324,3.0,1.0,1401.0,1952.0,106.0,867700.0,850000,2024-09-10,879229.0,False,6201.0,607.0,34.23237,-118.541133,"Northridge, North Valley, Northridge South",1.0,0.0,2.0,Lisa Gillett,"Valley International Preparatory High District, Los Angeles Unified School District"
32,https://www.realtor.com/realestateandhomes-detail/7323-Farmdale-Ave_North-Hollywood_CA_91605_M16465-09295,SINGLE_FAMILY,7323 Farmdale Ave,North Hollywood,91605,4.0,2.0,1578.0,1947.0,62.0,948888.0,1020000,2024-09-10,939000.0,False,6752.0,646.0,34.203712,-118.381553,"North Hollywood, North Hollywood Northeast",2.0,0.0,0.0,Anthony T. Nguyen,Los Angeles Unified School District
33,https://www.realtor.com/realestateandhomes-detail/13416-Van-Nuys-Blvd_Pacoima_CA_91331_M97579-27838,MULTI_FAMILY,13416 Van Nuys Blvd,Pacoima,91331,0.0,2.0,2486.0,1949.0,97.0,1149000.0,900000,2024-09-10,1149000.0,False,8623.0,362.0,34.263775,-118.424973,"Pacoima, North Valley, Pacoima Town Center",1.0,0.0,0.0,Richard Maslan,Los Angeles Unified School District
34,https://www.realtor.com/realestateandhomes-detail/621-Milo-Ter_Los-Angeles_CA_90042_M15168-19963,MULTI_FAMILY,621 Milo Ter,Los Angeles,90042,2.0,2.0,1648.0,1930.0,40.0,950000.0,985000,2024-09-10,1191000.0,False,4813.0,598.0,34.112763,-118.207299,"Northeast LA, Highland Park",1.0,0.0,4.0,Dana Coronado Income Properties LA,"Los Angeles Unified School District, Academia Avance Charter District"
35,https://www.realtor.com/realestateandhomes-detail/1617-Westmont-Dr_San-Pedro_CA_90732_M25163-45550,TOWNHOMES,1617 Westmont Dr,San Pedro,90732,2.0,1.5,1434.0,1983.0,41.0,729500.0,725000,2024-09-10,741000.0,False,545994.0,506.0,33.763658,-118.306064,"Harbor, Northwest San Pedro",2.0,505.0,2.0,Danielle Whitney Moore,Los Angeles Unified School District
36,https://www.realtor.com/realestateandhomes-detail/2043-Lemoyne-St_Los-Angeles_CA_90026_M23527-43692,SINGLE_FAMILY,2043 Lemoyne St,Los Angeles,90026,3.0,3.5,3026.0,1951.0,55.0,2599000.0,2650000,2024-09-10,2575358.0,False,8241.0,876.0,34.090126,-118.25332,"Echo Park, Central LA",3.0,0.0,2.0,Charlene Major,Los Angeles Unified School District
37,https://www.realtor.com/realestateandhomes-detail/20452-Via-Cellini_Porter-Ranch_CA_91326_M20511-22996,SINGLE_FAMILY,20452 Via Cellini,Porter Ranch,91326,5.0,4.5,4116.0,2002.0,69.0,2399000.0,2275000,2024-09-10,2375000.0,False,17605.0,553.0,34.294694,-118.581275,"Porter Ranch, North Valley",2.0,365.0,3.0,Robin Gaur,Los Angeles Unified School District
38,https://www.realtor.com/realestateandhomes-detail/602-W-53rd-St_Los-Angeles_CA_90037_M17766-57710,MULTI_FAMILY,602 W 53rd St,Los Angeles,90037,10.0,6.0,3321.0,2024.0,6.0,1285000.0,1285000,2024-09-10,726798.0,True,5441.0,387.0,33.993922,-118.284272,"Vermont Square, South LA",2.0,0.0,0.0,Peyman Zargari,Los Angeles Unified School District
39,https://www.realtor.com/realestateandhomes-detail/11806-Washington-Pl_Los-Angeles_CA_90066_M14773-05069,SINGLE_FAMILY,11806 Washington Pl,Los Angeles,90066,3.0,3.0,1670.0,2014.0,75.0,1499000.0,1485000,2024-09-10,1519882.0,False,1163.0,889.0,34.003428,-118.422473,"Silicon Beach, Mar Vista, South Mar Vista",3.0,72.0,2.0,Kimberly Valdez,Los Angeles Unified School District
40,https://www.realtor.com/realestateandhomes-detail/16810-Maiden-Ln_Granada-Hills_CA_91344_M16598-53651,SINGLE_FAMILY,16810 Maiden Ln,Granada Hills,91344,3.0,3.0,2614.0,1975.0,41.0,1299950.0,1365000,2024-09-10,1355000.0,False,15856.0,522.0,34.285978,-118.497547,"Granada Hills North, Granada Hills, North Valley",1.0,48.0,2.0,Claudia Dillingham,Los Angeles Unified School District
41,https://www.realtor.com/realestateandhomes-detail/3825-Sapphire-Dr_Encino_CA_91436_M29189-29007,SINGLE_FAMILY,3825 Sapphire Dr,Encino,91436,4.0,2.0,2346.0,1957.0,47.0,2100000.0,2195000,2024-09-10,2479000.0,False,23705.0,936.0,34.14014,-118.487155,"South Valley, Encino",1.0,0.0,2.0,Steve Shanks,"Los Angeles Unified School District, Magnolia Science Academy 2 District"
42,https://www.realtor.com/realestateandhomes-detail/2333-Nottingham-Ave_Los-Angeles_CA_90027_M14118-67696,LAND,2333 Nottingham Ave,Los Angeles,90027,3.0,2.0,13751.0,1957.0,155.0,3250000.0,3000000,2024-09-10,3338830.0,False,13751.0,218.16595156715874,34.111441,-118.301467,"Los Feliz, Central LA",1.0,0.0,0.0,Terek Kelly,Los Angeles Unified School District
43,https://www.realtor.com/realestateandhomes-detail/5812-Lindley-Ave_Encino_CA_91316_M13630-12749,SINGLE_FAMILY,5812 Lindley Ave,Encino,91316,4.0,3.0,2293.0,1949.0,73.0,1250000.0,1252000,2024-09-10,1286000.0,False,6122.0,546.0,34.176622,-118.526945,"South Valley, Encino",1.0,0.0,2.0,Lissa Ress,Los Angeles Unified School District
44,https://www.realtor.com/realestateandhomes-detail/4051-Sawtelle-Blvd_Los-Angeles_CA_90066_M15394-94103,SINGLE_FAMILY,4051 Sawtelle Blvd,Los Angeles,90066,3.0,1.0,1151.0,1946.0,19.0,1375000.0,1375000,2024-09-09,1452000.0,False,6358.0,1195.0,34.005704,-118.415885,Mclaughlin,1.0,0.0,0.0,Moon Jinny Kim,Culver City Unified School District
45,https://www.realtor.com/realestateandhomes-detail/8054-Fareholm-Dr_Los-Angeles_CA_90046_M10173-91493,SINGLE_FAMILY,8054 Fareholm Dr,Los Angeles,90046,3.0,4.0,4169.0,1985.0,88.0,2495000.0,2400000,2024-09-09,2582625.0,False,5390.0,576.0,34.102661,-118.364714,"Hollywood Hills West, Central LA, Mount Olympus",4.0,0.0,3.0,Heather T. Roy,Los Angeles Unified School District
46,https://www.realtor.com/realestateandhomes-detail/11646-Chenault-St-Apt-24_Los-Angeles_CA_90049_M14762-96904,CONDOS,11646 Chenault St,Brentwood,90049,1.0,1.0,860.0,1960.0,30.0,700000.0,700000,2024-09-09,744857.0,False,24829.0,814.0,34.057163,-118.466085,"Brentwood, Westside LA",1.0,422.0,1.0,Celestina M Uriarte,"New West Charter District, Los Angeles Unified School District"
47,https://www.realtor.com/realestateandhomes-detail/12610-Caswell-Ave_Los-Angeles_CA_90066_M25386-45898,MULTI_FAMILY,12610 Caswell Ave,Los Angeles,90066,11.0,11.0,6193.0,1964.0,77.0,2495000.0,2395000,2024-09-09,1274000.0,False,7116.0,387.0,33.999033,-118.434912,"Silicon Beach, Mar Vista",2.0,0.0,0.0,James Gilb,Los Angeles Unified School District
48,https://www.realtor.com/realestateandhomes-detail/1506-W-60th-St_Los-Angeles_CA_90047_M25991-00613,SINGLE_FAMILY,1506 W 60th St,Los Angeles,90047,2.0,1.0,874.0,1927.0,88.0,619999.0,619900,2024-09-09,620703.0,False,3511.0,709.0,33.985637,-118.302732,"South LA, Harvard Park",1.0,0.0,1.0,Carlos Alfonso Flores,"Los Angeles Unified School District, LA's Promise Charter High #1 District"
49,https://www.realtor.com/realestateandhomes-detail/13429-Bracken-St_Arleta_CA_91331_M21871-66738,SINGLE_FAMILY,13429 Bracken St,Arleta,91331,4.0,2.0,1918.0,1964.0,47.0,749000.0,860000,2024-09-09,888000.0,False,6511.0,448.0,34.233381,-118.425475,"Arleta, North Valley",1.0,0.0,2.0,David Rothblum,"Valor Academy Elementary District, Los Angeles Unified School District"
50,https://www.realtor.com/realestateandhomes-detail/1602-Stearns-Dr_Los-Angeles_CA_90035_M16686-86902,SINGLE_FAMILY,1602 Stearns Dr,Los Angeles,90035,3.0,1.0,1620.0,1929.0,52.0,1729000.0,1755000,2024-09-09,1718642.0,False,4706.0,1083.0,34.048194,-118.371955,"Neighbors United, Mid City, Central LA",1.0,0.0,0.0,Deborah Wolsh,Los Angeles Unified School District
51,https://www.realtor.com/realestateandhomes-detail/5320-9th-Ave_Los-Angeles_CA_90043_M18864-80443,SINGLE_FAMILY,5320 9th Ave,Los Angeles,90043,3.0,1.0,1758.0,1917.0,116.0,985000.0,985000,2024-09-09,998258.0,False,7517.0,560.0,33.994356,-118.326577,"South LA, Hyde Park",1.0,0.0,2.0,Denise Spicher,"Los Angeles Unified School District, Today's Fresh Start-Compton District"
52,https://www.realtor.com/realestateandhomes-detail/12938-Valleyheart-Dr-Apt-8_Studio-City_CA_91604_M12602-73694,CONDOS,12938 Valleyheart Dr,Studio City,91604,1.0,1.0,965.0,1977.0,61.0,699000.0,712000,2024-09-09,698318.0,False,12619.0,738.0,34.146192,-118.415088,"Studio City, South Valley",2.0,462.0,2.0,Michelle Hirsch,Los Angeles Unified School District
53,https://www.realtor.com/realestateandhomes-detail/1913-W-74th-St_Los-Angeles_CA_90047_M10394-72282,SINGLE_FAMILY,1913 W 74th St,Los Angeles,90047,4.0,2.0,1492.0,1927.0,61.0,899000.0,900000,2024-09-09,940000.0,False,6703.0,603.0,33.973028,-118.311688,"Manchester Square, South LA",1.0,0.0,2.0,Amanda Rios,"Community Preparatory Academy District, Los Angeles Unified School District"
54,https://www.realtor.com/realestateandhomes-detail/880-W-1st-St-Apt-317_Los-Angeles_CA_90012_M29114-31552,CONDOS,880 W 1st St,Los Angeles,90012,2.0,3.0,1498.0,1982.0,81.0,599900.0,590000,2024-09-09,603694.0,False,123933.0,394.0,34.05671,-118.252206,"Bunker Hill, Central LA, Downtown Los Angeles",2.0,1356.0,2.0,Seung Min,Los Angeles Unified School District
55,https://www.realtor.com/realestateandhomes-detail/6705-Murietta-Ave_Valley-Glen_CA_91405_M14250-86437,SINGLE_FAMILY,6705 Murietta Ave,Valley Glen,91405,3.0,3.0,1554.0,1951.0,31.0,899000.0,1040000,2024-09-09,904864.0,False,6002.0,669.0,34.192295,-118.439192,"Greater Valley Glen, South Valley",1.0,0.0,0.0,Gabriel Ostrow,"Los Angeles Unified School District, CHAMPS - Charter High School of Arts-Multimedia & Performing District, Los Angeles County Office Of Education School District"
56,https://www.realtor.com/realestateandhomes-detail/862-W-Crestwood-St_San-Pedro_CA_90731_M27012-96423,SINGLE_FAMILY,862 W Crestwood Ave,San Pedro,90731,2.0,2.0,904.0,1927.0,31.0,699000.0,715000,2024-09-09,712000.0,False,5494.0,791.0,33.749479,-118.295843,"Harbor, Central San Pedro",1.0,0.0,3.0,Nicole Pletkovich,Los Angeles Unified School District
57,https://www.realtor.com/realestateandhomes-detail/1034-W-78th-St_Los-Angeles_CA_90044_M11336-80584,SINGLE_FAMILY,1034 W 78th St,Los Angeles,90044,4.0,2.0,1340.0,1911.0,44.0,789000.0,830000,2024-09-09,786101.0,False,5927.0,619.0,33.969175,-118.293126,"Vermont Knolls, South LA",2.0,0.0,2.0,Marilu Calderon,Los Angeles Unified School District
58,https://www.realtor.com/realestateandhomes-detail/860-Haverford-Ave-Unit-203_Pacific-Palisades_CA_90272_M22092-28940,CONDOS,860 Haverford Ave,Pacific Palisades,90272,2.0,2.0,1853.0,2002.0,54.0,1870000.0,1850000,2024-09-09,1829527.0,False,18943.0,998.0,34.046668,-118.528175,"Huntington Palisades, Pacific Palisades, Westside LA",1.0,795.0,0.0,David Kelmenson,"New West Charter District, Los Angeles Unified School District"
59,https://www.realtor.com/realestateandhomes-detail/315-E-59th-Pl_Los-Angeles_CA_90003_M27597-16826,SINGLE_FAMILY,315 E 59th Pl,Los Angeles,90003,4.0,2.0,1324.0,1920.0,44.0,599000.0,620000,2024-09-09,673000.0,False,5392.0,468.0,33.986342,-118.26896,"Florence, South LA",1.0,0.0,1.0,Melissa Knight,"Los Angeles Unified School District, Summit Preparatory Charter District"
60,https://www.realtor.com/realestateandhomes-detail/10770-Chalon-Rd_Los-Angeles_CA_90077_M14945-65898,SINGLE_FAMILY,10770 Chalon Rd,Los Angeles,90077,4.0,5.0,4253.0,1937.0,56.0,8995000.0,8500000,2024-09-09,8905000.0,False,25210.0,1999.0,34.082412,-118.452081,"Bel Air, Westside LA",2.0,0.0,2.0,Allen Roth,"New West Charter District, Los Angeles Unified School District"
61,https://www.realtor.com/realestateandhomes-detail/10762-Camarillo-St-Apt-6_Toluca-Lake_CA_91602_M23055-65954,CONDOS,10762 Camarillo St,Toluca Lake,91602,3.0,3.0,1854.0,2008.0,38.0,949900.0,949900,2024-09-09,1022000.0,False,8176.0,512.0,34.157357,-118.365783,"Mid - Town North Hollywood, North Hollywood",1.0,470.0,2.0,Chris Silva,Los Angeles Unified School District
62,https://www.realtor.com/realestateandhomes-detail/12224-Palms-Blvd_Los-Angeles_CA_90066_M21603-44705,SINGLE_FAMILY,12224 Palms Blvd,Los Angeles,90066,2.0,1.0,1515.0,1953.0,42.0,1550000.0,2068000,2024-09-09,2182000.0,False,9617.0,1365.0,34.01121,-118.437257,"Silicon Beach, Ocean Park Heights, Mar Vista",1.0,0.0,2.0,Chase Campen,Los Angeles Unified School District
63,https://www.realtor.com/realestateandhomes-detail/12608-Gilmore-Ave_Los-Angeles_CA_90066_M12431-92594,SINGLE_FAMILY,12608 Gilmore Ave,Los Angeles,90066,5.0,3.0,1966.0,1950.0,32.0,1699000.0,1770000,2024-09-09,1856000.0,False,4297.0,900.0,33.98977,-118.427282,"Silicon Beach, Marina del Rey",2.0,0.0,0.0,Sarina Amersi,Los Angeles Unified School District
64,https://www.realtor.com/realestateandhomes-detail/14923-Cadillac-Ct_Sylmar_CA_91342_M26424-52123,SINGLE_FAMILY,14923 Cadillac Ct,Sylmar,91342,4.0,2.0,2316.0,2006.0,40.0,995000.0,995000,2024-09-09,1083000.0,False,8159.0,430.0,34.309892,-118.458224,"Sylmar, North Valley",2.0,0.0,2.0,Robert Paul,"Los Angeles Unified School District, PUC Lakeview Charter High District, PUC Triumph CHRTR Academy & PUC Triumph CHRTR High District"
65,https://www.realtor.com/realestateandhomes-detail/7520-White-Oak-Ave_Lake-Balboa_CA_91406_M23165-73686,SINGLE_FAMILY,7520 White Oak Ave,Lake Balboa,91406,2.0,1.0,964.0,1950.0,39.0,850000.0,900000,2024-09-09,848193.0,False,6000.0,934.0,34.207271,-118.518231,"South Valley, Lake Balboa",1.0,0.0,0.0,Antonia Pennington,"Los Angeles Unified School District, Magnolia Science Academy 5 District, Los Angeles County Office Of Education School District"
